source_dataset,source_row,gsis_id,identity_classification,provider_authority,provider_id,player_name,position,draft_year,draft_round,draft_pick,name_used_as_identity
combine,1321,,UNRESOLVED,,,Toby Cecil,C,2004,,,false
combine,1323,,UNRESOLVED,,,Ahmad Childress,DT,2004,,,false
combine,1325,,UNRESOLVED,,,Quinn Christensen,OG,2004,,,false
combine,1328,,UNRESOLVED,,,Casey Clausen,QB,2004,,,false
combine,1332,,UNRESOLVED,,,Cols Colas,OLB,2004,,,false
combine,1336,,UNRESOLVED,,,Chris Collins,WR,2004,,,false
combine,1342,,UNRESOLVED,,,Regis Crawford,OG,2004,,,false
combine,1343,,UNRESOLVED,,,Duron Croson,RB,2004,,,false
combine,1344,,UNRESOLVED,,,Kentrell Curry,S,2004,,,false
combine,1345,,UNRESOLVED,,,Lane Danielson,WR,2004,,,false
combine,1349,,UNRESOLVED,,,Josh Davis,RB,2004,,,false
combine,1352,,UNRESOLVED,,,Mondre Dickerson,DT,2004,,,false
combine,1353,,UNRESOLVED,,,Daryl Dixon,S,2004,,,false
combine,1356,,UNRESOLVED,,,Khiawatha Downey,OG,2004,,,false
combine,1357,,UNRESOLVED,,,Vontez Duff,CB,2004.0,6.0,,false
combine,1362,,UNRESOLVED,,,Deandre' Eiland,S,2004,,,false
combine,1363,,UNRESOLVED,,,Kevin Emanuel,DE,2004,,,false
combine,1366,,UNRESOLVED,,,Brandon Everage,S,2004,,,false
combine,1367,,UNRESOLVED,,,Clarence Farmer,RB,2004,,,false
combine,1368,,UNRESOLVED,,,Jason Fife,QB,2004,,,false
combine,1387,,UNRESOLVED,,,Antonio Hall,OG,2004,,,false
combine,1391,,UNRESOLVED,,,Jonathan Harrell,OLB,2004,,,false
combine,1392,,UNRESOLVED,,,Claude Harriott,DE,2004.0,5.0,,false
combine,1394,,UNRESOLVED,,,Josh Harris,QB,2004.0,6.0,,false
combine,1396,,UNRESOLVED,,,Joseph Hayes,OG,2004,,,false
combine,1399,,UNRESOLVED,,,Bryan Hickman,OLB,2004,,,false
combine,1401,,UNRESOLVED,,,Cedric Hilliard,DT,2004,,,false
combine,1402,,UNRESOLVED,,,Isaac Hilton,DE,2004.0,7.0,,false
combine,1405,,UNRESOLVED,,,Scott Jackson,C,2004,,,false
combine,1410,,UNRESOLVED,,,Tony Johnson,WR,2004,,,false
combine,1411,,UNRESOLVED,,,B.J. Johnson,WR,2004,,,false
combine,1416,,UNRESOLVED,,,Shawn Johnson,DE,2004.0,6.0,,false
combine,1417,,UNRESOLVED,,,Maurice Jones,OLB,2004,,,false
combine,1424,,UNRESOLVED,,,Randy Jordan,CB,2004,,,false
combine,1425,,UNRESOLVED,,,Carlos Joseph,OT,2004.0,7.0,,false
combine,1429,,UNRESOLVED,,,Robert Kent,QB,2004,,,false
combine,1431,,UNRESOLVED,,,David Kimball,K,2004.0,7.0,,false
combine,1432,,UNRESOLVED,,,Derrick Knight,RB,2004,,,false
combine,1452,,UNRESOLVED,,,Tim Manning,WR,2004,,,false
combine,1456,,UNRESOLVED,,,Derek McCoy,WR,2004,,,false
combine,1460,,UNRESOLVED,,,Jeris McIntyre,WR,2004.0,6.0,,false
combine,1461,,UNRESOLVED,,,DeMarco McNeil,DT,2004,,,false
combine,1464,,UNRESOLVED,,,Lewis Moore,OLB,2004,,,false
combine,1469,,UNRESOLVED,,,James Newson,WR,2004,,,false
combine,1470,,UNRESOLVED,,,Jesse Nicassio,K,2004,,,false
combine,1471,,UNRESOLVED,,,Gabe Nyenhuis,DE,2004,,,false
combine,1475,,UNRESOLVED,,,Uyi Osunde,DE,2004,,,false
combine,1476,,UNRESOLVED,,,Tony Pape,OT,2004.0,7.0,,false
combine,1477,,UNRESOLVED,,,Arnold Parker,S,2004,,,false
combine,1479,,UNRESOLVED,,,Josh Parrish,OT,2004,,,false
combine,1482,,UNRESOLVED,,,Carlos Perez,WR,2004,,,false
combine,1494,,UNRESOLVED,,,Chad Pugh,DT,2004,,,false
combine,1498,,UNRESOLVED,,,Robert Reynolds,ILB,2004.0,5.0,,false
combine,1499,,UNRESOLVED,,,Lawrence Richardson,CB,2004,,,false
combine,1500,,UNRESOLVED,,,Greg Richmond,OLB,2004,,,false
combine,1502,,UNRESOLVED,,,Scott Rislov,QB,2004,,,false
combine,1505,,UNRESOLVED,,,Ell Roberson,QB,2004,,,false
combine,1509,,UNRESOLVED,,,Fred Russell,RB,2004,,,false
combine,1510,,UNRESOLVED,,,Rod Rutherford,QB,2004,,,false
combine,1524,,UNRESOLVED,,,Nicholas Setta,K,2004,,,false
combine,1525,,UNRESOLVED,,,Josh Sewell,C,2004.0,6.0,,false
combine,1528,,UNRESOLVED,,,Andrew Shull,DE,2004,,,false
combine,1530,,UNRESOLVED,,,Kurt Sigler,C,2004,,,false
combine,1537,,UNRESOLVED,,,Jeff Smoker,QB,2004.0,6.0,,false
combine,1539,,UNRESOLVED,,,Shannon Snell,OG,2004,,,false
combine,1549,,UNRESOLVED,,,Drew Strojny,OT,2004.0,7.0,,false
combine,1551,,UNRESOLVED,,,B.J. Symons,QB,2004.0,7.0,,false
combine,1553,,UNRESOLVED,,,Greg Taplin,DE,2004,,,false
combine,1564,,UNRESOLVED,,,Deryck Toles,OLB,2004,,,false
combine,1566,,UNRESOLVED,,,Daryl Towns,OLB,2004,,,false
combine,1577,,UNRESOLVED,,,Alex Wade,FB,2004,,,false
combine,1578,,UNRESOLVED,,,Mike Walker,TE,2004,,,false
combine,1580,,UNRESOLVED,,,Donnell Washington,DT,2004.0,3.0,,false
combine,1587,,UNRESOLVED,,,Huey Whittaker,WR,2004,,,false
combine,1590,,UNRESOLVED,,,Virgil Williams,S,2004,,,false
combine,1599,,UNRESOLVED,,,Keith Willis,TE,2004,,,false
combine,1606,,UNRESOLVED,,,Marcus Winn,S,2004,,,false
combine,1608,,UNRESOLVED,,,Jeff Womble,DT,2004,,,false
combine,1610,,UNRESOLVED,,,Renaldo Works,RB,2004,,,false
combine,1611,,UNRESOLVED,,,Carlos Wright,WR,2004,,,false
combine,1614,,UNRESOLVED,,,Kirk Yliniemi,K,2004,,,false
combine,1619,,UNRESOLVED,,,Jared Allen,QB,2005,,,false
combine,1621,,UNRESOLVED,,,Calvin Armstrong,OT,2005.0,6.0,,false
combine,1633,,UNRESOLVED,,,Bryce Benekos,P,2005,,,false
combine,1637,,UNRESOLVED,,,Justin Beriault,S,2005.0,6.0,,false
combine,1640,,UNRESOLVED,,,DeCori Birmingham,RB,2005,,,false
combine,1644,,UNRESOLVED,,,Craig Bragg,WR,2005.0,6.0,,false
combine,1645,,UNRESOLVED,,,Jamaal Brimmer,S,2005,,,false
combine,1647,,UNRESOLVED,,,C.J. Brooks,OG,2005,,,false
combine,1649,,UNRESOLVED,,,Tim Brown,OT,2005,,,false
combine,1657,,UNRESOLVED,,,Doug Buckles,OG,2005,,,false
combine,1662,,UNRESOLVED,,,Vincent Burns,DE,2005.0,3.0,,false
combine,1663,,UNRESOLVED,,,Larry Burt,DT,2005,,,false
combine,1669,,UNRESOLVED,,,Timmy Chang,QB,2005,,,false
combine,1670,,UNRESOLVED,,,Maurice Clarett,RB,2005.0,3.0,,false
combine,1671,,UNRESOLVED,,,Ryan Claridge,OLB,2005.0,5.0,,false
combine,1673,,UNRESOLVED,,,Jonathan Clinkscale,OG,2005,,,false
combine,1678,,UNRESOLVED,,,Eric Coleman,DT,2005,,,false
combine,1681,,UNRESOLVED,,,Chris Colmer,OT,2005.0,3.0,,false
combine,1682,,UNRESOLVED,,,Jon Colon,OT,2005,,,false
combine,1686,,UNRESOLVED,,,Atcheson Conway,S,2005,,,false
combine,1687,,UNRESOLVED,,,Roger Cooper,OLB,2005,,,false
combine,1689,,UNRESOLVED,,,Jonas Crafts,TE,2005,,,false
combine,1696,,UNRESOLVED,,,Josh Davis,WR,2005,,,false
combine,1697,,UNRESOLVED,,,Anthony Davis,RB,2005.0,7.0,,false
combine,1701,,UNRESOLVED,,,Ben Dougherty,QB,2005,,,false
combine,1703,,UNRESOLVED,,,Adell Duckett,DE,2005,,,false
combine,1705,,UNRESOLVED,,,Clifford Dukes,DE,2005,,,false
combine,1706,,UNRESOLVED,,,Jon Dunn,OT,2005.0,7.0,,false
combine,1708,,UNRESOLVED,,,Abraham Elimimian,CB,2005,,,false
combine,1715,,UNRESOLVED,,,Cole Farden,P,2005,,,false
combine,1720,,UNRESOLVED,,,Adam Finley,P,2005,,,false
combine,1727,,UNRESOLVED,,,Charles Frederick,WR,2005,,,false
combine,1732,,UNRESOLVED,,,George Gause,DE,2005,,,false
combine,1735,,UNRESOLVED,,,Fred Gibson,WR,2005.0,4.0,,false
combine,1736,,UNRESOLVED,,,Howard Gilmore,WR,2005,,,false
combine,1737,,UNRESOLVED,,,Johnathan Goddard,OLB,2005,,,false
combine,1738,,UNRESOLVED,,,Michael Goolsby,ILB,2005,,,false
combine,1743,,UNRESOLVED,,,David Greene,QB,2005.0,3.0,,false
combine,1744,,UNRESOLVED,,,Kelly Griffeth,TE,2005,,,false
combine,1747,,UNRESOLVED,,,Gino Guidugli,QB,2005,,,false
combine,1749,,UNRESOLVED,,,Josh Haldi,QB,2005,,,false
combine,1751,,UNRESOLVED,,,Jason Harmon,S,2005,,,false
combine,1752,,UNRESOLVED,,,Reggie Harrell,WR,2005,,,false
combine,1762,,UNRESOLVED,,,Efrem Hill,WR,2005,,,false
combine,1766,,UNRESOLVED,,,Alphonso Hodge,CB,2005.0,5.0,,false
combine,1768,,UNRESOLVED,,,Terry Holley,S,2005,,,false
combine,1772,,UNRESOLVED,,,Ray Hudson,RB,2005,,,false
combine,1773,,UNRESOLVED,,,Rob Hunt,C,2005,,,false
combine,1778,,UNRESOLVED,,,Tony Jackson,TE,2005.0,6.0,,false
combine,1782,,UNRESOLVED,,,Chase Johnson,OT,2005,,,false
combine,1787,,UNRESOLVED,,,Tyler Jones,K,2005,,,false
combine,1793,,UNRESOLVED,,,Dave Kashetta,TE,2005,,,false
combine,1795,,UNRESOLVED,,,Adam Kieft,OT,2005.0,5.0,,false
combine,1796,,UNRESOLVED,,,Tyler King,DE,2005,,,false
combine,1799,,UNRESOLVED,,,Stefan LeFors,QB,2005.0,4.0,,false
combine,1801,,UNRESOLVED,,,Samuel Lightbody,OT,2005,,,false
combine,1802,,UNRESOLVED,,,Dustin Long,QB,2005,,,false
combine,1805,,UNRESOLVED,,,Chase Lyman,WR,2005.0,4.0,,false
combine,1806,,UNRESOLVED,,,Andre Maddox,S,2005.0,5.0,,false
combine,1807,,UNRESOLVED,,,Tony Madison,WR,2005,,,false
combine,1809,,UNRESOLVED,,,Tommy Manus,WR,2005,,,false
combine,1813,,UNRESOLVED,,,Will Matthews,FB,2005,,,false
combine,1817,,UNRESOLVED,,,Lynn McGruder,DT,2005,,,false
combine,1819,,UNRESOLVED,,,T.A. McLendon,RB,2005,,,false
combine,1820,,UNRESOLVED,,,Pete McMahon,OT,2005.0,6.0,,false
combine,1822,,UNRESOLVED,,,Willie McNeill,OT,2005,,,false
combine,1823,,UNRESOLVED,,,Adrian McPherson,QB,2005.0,5.0,,false
combine,1824,,UNRESOLVED,,,Albert Means,DT,2005,,,false
combine,1836,,UNRESOLVED,,,Michael Munoz,OT,2005,,,false
combine,1839,,UNRESOLVED,,,Jared Newberry,OLB,2005.0,6.0,,false
combine,1844,,UNRESOLVED,,,Craig Ochs,QB,2005,,,false
combine,1849,,UNRESOLVED,,,Jeremy Parquet,OT,2005.0,7.0,,false
combine,1851,,UNRESOLVED,,,Martin Patterson,ILB,2005,,,false
combine,1854,,UNRESOLVED,,,Matt Payne,K,2005,,,false
combine,1862,,UNRESOLVED,,,Jonathan Pollard,OLB,2005,,,false
combine,1867,,UNRESOLVED,,,Bobby Purify,RB,2005,,,false
combine,1868,,UNRESOLVED,,,Bryan Randall,QB,2005,,,false
combine,1872,,UNRESOLVED,,,Walter Reyes,RB,2005,,,false
combine,1873,,UNRESOLVED,,,Joe Rheem,K,2005,,,false
combine,1876,,UNRESOLVED,,,Dante' Ridgeway,WR,2005,,,false
combine,1877,,UNRESOLVED,,,Chris Rix,QB,2005,,,false
combine,1878,,UNRESOLVED,,,Leon Robinson,OG,2005,,,false
combine,1887,,UNRESOLVED,,,J.R. Russell,WR,2005.0,7.0,,false
combine,1889,,UNRESOLVED,,,Steve Savoy,WR,2005,,,false
combine,1894,,UNRESOLVED,,,Dan Sheldon,WR,2005,,,false
combine,1905,,UNRESOLVED,,,Nick Steitz,OG,2005,,,false
combine,1907,,UNRESOLVED,,,Chauncey Stovall,WR,2005,,,false
combine,1912,,UNRESOLVED,,,Benard Thomas,DE,2005,,,false
combine,1916,,UNRESOLVED,,,Zach Tuiasosopo,FB,2005,,,false
combine,1926,,UNRESOLVED,,,Mike Watson,OT,2005,,,false
combine,1930,,UNRESOLVED,,,Isaac West,WR,2005,,,false
combine,1931,,UNRESOLVED,,,Jason White,QB,2005,,,false
combine,1932,,UNRESOLVED,,,Manuel White,FB,2005.0,4.0,,false
combine,1934,,UNRESOLVED,,,Sam Wilder,OT,2005,,,false
combine,1936,,UNRESOLVED,,,Aric Williams,CB,2005,,,false
combine,1937,,UNRESOLVED,,,Cedrick Williams,CB,2005,,,false
combine,1947,,UNRESOLVED,,,Darrell Adams,DE,2006,,,false
combine,1949,,UNRESOLVED,,,Jahmile Addae,S,2006,,,false
combine,1954,,UNRESOLVED,,,Sir Henry Anderson,DT,2006,,,false
combine,1964,,UNRESOLVED,,,Danny Baugher,P,2006,,,false
combine,1967,,UNRESOLVED,,,Matt Bernstein,FB,2006,,,false
combine,1970,,UNRESOLVED,,,Damarius Bilbo,WR,2006,,,false
combine,1973,,UNRESOLVED,,,Jeremy Bloom,WR,2006.0,5.0,,false
combine,1976,,UNRESOLVED,,,Jovon Bouknight,WR,2006,,,false
combine,1978,,UNRESOLVED,,,Trent Bray,ILB,2006,,,false
combine,1979,,UNRESOLVED,,,Darrell Brooks,S,2006,,,false
combine,1980,,UNRESOLVED,,,Manaia Brown,DT,2006,,,false
combine,2004,,UNRESOLVED,,,Charles Davis,TE,2006.0,5.0,,false
combine,2005,,UNRESOLVED,,,Tim Day,TE,2006,,,false
combine,2006,,UNRESOLVED,,,Mike Degory,C,2006,,,false
combine,2007,,UNRESOLVED,,,Marcus Demps,S,2006,,,false
combine,2008,,UNRESOLVED,,,Chris Denney,WR,2006,,,false
combine,2009,,UNRESOLVED,,,Will Derting,ILB,2006,,,false
combine,2012,,UNRESOLVED,,,Kader Drame,DT,2006,,,false
combine,2017,,UNRESOLVED,,,Greg Eslinger,C,2006.0,6.0,,false
combine,2018,,UNRESOLVED,,,Bruce Eugene,QB,2006,,,false
combine,2025,,UNRESOLVED,,,Ryan Gilbert,RB,2006,,,false
combine,2034,,UNRESOLVED,,,Darrell Hackney,QB,2006,,,false
combine,2039,,UNRESOLVED,,,Chris Hannon,WR,2006,,,false
combine,2042,,UNRESOLVED,,,Chris Harrell,S,2006,,,false
combine,2051,,UNRESOLVED,,,Taurean Henderson,RB,2006,,,false
combine,2053,,UNRESOLVED,,,Matt Henshaw,TE,2006,,,false
combine,2054,,UNRESOLVED,,,Jarvis Herring,S,2006,,,false
combine,2057,,UNRESOLVED,,,Ed Hinkel,WR,2006,,,false
combine,2060,,UNRESOLVED,,,Reuben Houston,CB,2006,,,false
combine,2065,,UNRESOLVED,,,Cedric Humes,RB,2006.0,7.0,,false
combine,2067,,UNRESOLVED,,,Josh Huston,K,2006,,,false
combine,2074,,UNRESOLVED,,,Omar Jacobs,QB,2006.0,5.0,,false
combine,2088,,UNRESOLVED,,,Charlton Keith,OLB,2006,,,false
combine,2094,,UNRESOLVED,,,Mike Kudla,DE,2006,,,false
combine,2099,,UNRESOLVED,,,Josh Lay,CB,2006.0,6.0,,false
combine,2100,,UNRESOLVED,,,Greg Lee,WR,2006,,,false
combine,2104,,UNRESOLVED,,,David Lonie,P,2006,,,false
combine,2106,,UNRESOLVED,,,Travis Lulay,QB,2006,,,false
combine,2110,,UNRESOLVED,,,Tom Malone,P,2006,,,false
combine,2111,,UNRESOLVED,,,Antonio Malone,CB,2006,,,false
combine,2119,,UNRESOLVED,,,Jimmy Martin,OT,2006.0,7.0,,false
combine,2121,,UNRESOLVED,,,Wendell Mathis,RB,2006,,,false
combine,2122,,UNRESOLVED,,,Fred Matua,OG,2006.0,7.0,,false
combine,2124,,UNRESOLVED,,,Dee McCann,CB,2006.0,6.0,,false
combine,2131,,UNRESOLVED,,,Gerrick McPhearson,CB,2006.0,7.0,,false
combine,2133,,UNRESOLVED,,,Robin Meadow,OG,2006,,,false
combine,2134,,UNRESOLVED,,,Vincent Meeks,S,2006,,,false
combine,2135,,UNRESOLVED,,,Erik Meyer,QB,2006,,,false
combine,2138,,UNRESOLVED,,,DeMario Minter,CB,2006.0,5.0,,false
combine,2141,,UNRESOLVED,,,DonTrell Moore,RB,2006,,,false
combine,2143,,UNRESOLVED,,,Jeff Mullins,LS,2006,,,false
combine,2146,,UNRESOLVED,,,Javon Nanton,DE,2006,,,false
combine,2147,,UNRESOLVED,,,Khalid Naziruddin,CB,2006,,,false
combine,2148,,UNRESOLVED,,,Barrick Nealy,QB,2006,,,false
combine,2157,,UNRESOLVED,,,Thomas Olmsted,P,2006,,,false
combine,2158,,UNRESOLVED,,,Drew Olson,QB,2006,,,false
combine,2159,,UNRESOLVED,,,Chijioke Onyenegecha,CB,2006,,,false
combine,2160,,UNRESOLVED,,,Jonathan Orr,WR,2006.0,6.0,,false
combine,2163,,UNRESOLVED,,,Kai Parham,ILB,2006,,,false
combine,2169,,UNRESOLVED,,,Marvin Philip,C,2006.0,6.0,,false
combine,2171,,UNRESOLVED,,,Paul Pinegar,QB,2006,,,false
combine,2177,,UNRESOLVED,,,Quinton Porter,QB,2006,,,false
combine,2179,,UNRESOLVED,,,Troy Reddick,OG,2006,,,false
combine,2181,,UNRESOLVED,,,Matthew Rice,DE,2006,,,false
combine,2182,,UNRESOLVED,,,Gerald Riggs,RB,2006,,,false
combine,2183,,UNRESOLVED,,,Freddie Roach,ILB,2006,,,false
combine,2184,,UNRESOLVED,,,Dale Robinson,ILB,2006,,,false
combine,2186,,UNRESOLVED,,,Cory Rodgers,WR,2006.0,4.0,,false
combine,2188,,UNRESOLVED,,,Richie Ross,WR,2006,,,false
combine,2189,,UNRESOLVED,,,Pat Ross,C,2006,,,false
combine,2197,,UNRESOLVED,,,Jon Scifres,K,2006,,,false
combine,2200,,UNRESOLVED,,,D.J. Shockley,QB,2006.0,7.0,,false
combine,2201,,UNRESOLVED,,,Kevin Simon,OLB,2006.0,7.0,,false
combine,2205,,UNRESOLVED,,,Dwayne Slay,S,2006,,,false
combine,2206,,UNRESOLVED,,,Kent Smith,QB,2006,,,false
combine,2207,,UNRESOLVED,,,LeKevin Smith,DT,2006,,,false
combine,2211,,UNRESOLVED,,,Clinton Solomon,WR,2006,,,false
combine,2216,,UNRESOLVED,,,Joel Stelly,P,2006,,,false
combine,2217,,UNRESOLVED,,,Adam Stenavich,OG,2006,,,false
combine,2218,,UNRESOLVED,,,Dan Stevenson,OG,2006.0,6.0,,false
combine,2225,,UNRESOLVED,,,Gavin Tarquinio,LS,2006,,,false
combine,2226,,UNRESOLVED,,,Tony Tella,OG,2006,,,false
combine,2228,,UNRESOLVED,,,Joe Toledo,OT,2006.0,4.0,,false
combine,2229,,UNRESOLVED,,,John Torp,P,2006,,,false
combine,2231,,UNRESOLVED,,,Anthony Trucks,OLB,2006,,,false
combine,2234,,UNRESOLVED,,,Cameron Vaughn,OLB,2006,,,false
combine,2237,,UNRESOLVED,,,John Walker,CB,2006,,,false
combine,2240,,UNRESOLVED,,,Scott Ware,S,2006,,,false
combine,2248,,UNRESOLVED,,,Stefon Wheeler,OT,2006,,,false
combine,2251,,UNRESOLVED,,,Terrence Whitehead,RB,2006,,,false
combine,2253,,UNRESOLVED,,,E.J. Whitley,OT,2006.0,7.0,,false
combine,2257,,UNRESOLVED,,,T.J. Williams,TE,2006.0,6.0,,false
combine,2270,,UNRESOLVED,,,Justin Wyatt,CB,2006,,,false
combine,2274,,UNRESOLVED,,,Alan Zemaitis,CB,2006.0,4.0,,false
combine,2275,,UNRESOLVED,,,Jon Abbate,ILB,2007,,,false
combine,2278,,UNRESOLVED,,,Jesse Ainsworth,K,2007,,,false
combine,2283,,UNRESOLVED,,,Michael Allan,TE,2007.0,7.0,,false
combine,2286,,UNRESOLVED,,,Cory Anderson,FB,2007,,,false
combine,2290,,UNRESOLVED,,,Anthony Arline,CB,2007,,,false
combine,2292,,UNRESOLVED,,,Travarous Bain,CB,2007,,,false
combine,2294,,UNRESOLVED,,,Reggie Ball,WR,2007,,,false
combine,2295,,UNRESOLVED,,,David Ball,WR,2007,,,false
combine,2298,,UNRESOLVED,,,Dan Bazuin,DE,2007.0,2.0,,false
combine,2302,,UNRESOLVED,,,Nate Bennett,OG,2007,,,false
combine,2304,,UNRESOLVED,,,Stephen Berg,OG,2007,,,false
combine,2305,,UNRESOLVED,,,Larry Birdine,DE,2007,,,false
combine,2310,,UNRESOLVED,,,Kody Bliss,P,2007,,,false
combine,2319,,UNRESOLVED,,,Larry Brown,DT,2007,,,false
combine,2325,,UNRESOLVED,,,Noland Burchette,DE,2007,,,false
combine,2328,,UNRESOLVED,,,Andrew Carnahan,OT,2007.0,7.0,,false
combine,2329,,UNRESOLVED,,,Brendan Carney,P,2007,,,false
combine,2331,,UNRESOLVED,,,Zach Catanese,S,2007,,,false
combine,2333,,UNRESOLVED,,,Matt Clark,K,2007,,,false
combine,2340,,UNRESOLVED,,,Duane Coleman,CB,2007,,,false
combine,2342,,UNRESOLVED,,,Jemalle Cornelius,WR,2007,,,false
combine,2343,,UNRESOLVED,,,Jon Cornish,RB,2007,,,false
combine,2348,,UNRESOLVED,,,Jessie Daniels,S,2007,,,false
combine,2350,,UNRESOLVED,,,Doug Datish,C,2007.0,6.0,,false
combine,2354,,UNRESOLVED,,,A.J. Davis,CB,2007.0,4.0,,false
combine,2355,,UNRESOLVED,,,Victor DeGrate,DE,2007,,,false
combine,2356,,UNRESOLVED,,,Chris Denman,OT,2007.0,7.0,,false
combine,2360,,UNRESOLVED,,,Quintin Echols,DT,2007,,,false
combine,2362,,UNRESOLVED,,,Tala Esera,OT,2007,,,false
combine,2363,,UNRESOLVED,,,Earl Everett,OLB,2007,,,false
combine,2364,,UNRESOLVED,,,Aaron Fairooz,WR,2007,,,false
combine,2365,,UNRESOLVED,,,Mark Fenton,C,2007,,,false
combine,2368,,UNRESOLVED,,,Joel Filani,WR,2007.0,6.0,,false
combine,2375,,UNRESOLVED,,,C.J. Gaddis,S,2007.0,5.0,,false
combine,2377,,UNRESOLVED,,,Luke Getsy,QB,2007,,,false
combine,2381,,UNRESOLVED,,,Adam Graessle,P,2007,,,false
combine,2386,,UNRESOLVED,,,KaMichael Hall,OLB,2007,,,false
combine,2387,,UNRESOLVED,,,Gabe Hall,OT,2007,,,false
combine,2389,,UNRESOLVED,,,Jonny Harline,TE,2007,,,false
combine,2396,,UNRESOLVED,,,Brandon Harrison,S,2007.0,5.0,,false
combine,2401,,UNRESOLVED,,,Jarrett Hicks,WR,2007,,,false
combine,2409,,UNRESOLVED,,,Nate Ilaoa,RB,2007.0,7.0,,false
combine,2410,,UNRESOLVED,,,Kenny Irons,RB,2007.0,2.0,,false
combine,2412,,UNRESOLVED,,,Xzavie Jackson,DE,2007,,,false
combine,2413,,UNRESOLVED,,,DeAndre Jackson,CB,2007,,,false
combine,2416,,UNRESOLVED,,,Keith Jackson,DT,2007.0,7.0,,false
combine,2417,,UNRESOLVED,,,Drisan James,WR,2007,,,false
combine,2419,,UNRESOLVED,,,Rory Johnson,OLB,2007,,,false
combine,2424,,UNRESOLVED,,,Mike Jones,OG,2007,,,false
combine,2430,,UNRESOLVED,,,Aaron King,LS,2007,,,false
combine,2433,,UNRESOLVED,,,Toby Korrodi,QB,2007,,,false
combine,2436,,UNRESOLVED,,,Zach Latimer,ILB,2007,,,false
combine,2437,,UNRESOLVED,,,Chris Leak,QB,2007,,,false
combine,2438,,UNRESOLVED,,,Nick Leeson,LS,2007,,,false
combine,2440,,UNRESOLVED,,,Reggie Lewis,CB,2007,,,false
combine,2441,,UNRESOLVED,,,Enoka Lucas,C,2007,,,false
combine,2444,,UNRESOLVED,,,Mike Mason,WR,2007,,,false
combine,2450,,UNRESOLVED,,,Marquay McDaniel,WR,2007,,,false
combine,2453,,UNRESOLVED,,,Ronnie McGill,RB,2007,,,false
combine,2454,,UNRESOLVED,,,Rhema McKnight,WR,2007,,,false
combine,2462,,UNRESOLVED,,,Ryan Moore,WR,2007,,,false
combine,2463,,UNRESOLVED,,,Jay Moore,DE,2007.0,4.0,,false
combine,2464,,UNRESOLVED,,,Drew Mormino,C,2007.0,6.0,,false
combine,2466,,UNRESOLVED,,,Tyrone Moss,RB,2007,,,false
combine,2468,,UNRESOLVED,,,Dan Mozes,C,2007,,,false
combine,2470,,UNRESOLVED,,,Chinedum Ndukwe,S,2007.0,7.0,,false
combine,2471,,UNRESOLVED,,,J.D. Nelson,S,2007,,,false
combine,2473,,UNRESOLVED,,,Syvelle Newton,WR,2007,,,false
combine,2474,,UNRESOLVED,,,Joe Newton,TE,2007,,,false
combine,2479,,UNRESOLVED,,,Michael Okwo,ILB,2007.0,3.0,,false
combine,2480,,UNRESOLVED,,,Sam Olajubutu,OLB,2007,,,false
combine,2482,,UNRESOLVED,,,Mike Otto,OT,2007,,,false
combine,2483,,UNRESOLVED,,,Brandon Pace,K,2007,,,false
combine,2488,,UNRESOLVED,,,David Patterson,DT,2007,,,false
combine,2490,,UNRESOLVED,,,Leonard Peters,S,2007,,,false
combine,2492,,UNRESOLVED,,,Blair Phillips,ILB,2007,,,false
combine,2493,,UNRESOLVED,,,James Pinkney,QB,2007,,,false
combine,2496,,UNRESOLVED,,,Chase Pittman,DE,2007.0,7.0,,false
combine,2500,,UNRESOLVED,,,Anthony Pudewell,TE,2007,,,false
combine,2502,,UNRESOLVED,,,Jerard Rabb,WR,2007,,,false
combine,2506,,UNRESOLVED,,,Alex Reyes,P,2007,,,false
combine,2521,,UNRESOLVED,,,Dallas Sartz,OLB,2007.0,5.0,,false
combine,2523,,UNRESOLVED,,,Nic Schmitt,P,2007,,,false
combine,2525,,UNRESOLVED,,,Kenny Scott,CB,2007,,,false
combine,2528,,UNRESOLVED,,,Ken Shackleford,OT,2007.0,6.0,,false
combine,2529,,UNRESOLVED,,,Brandon Sharp,S,2007,,,false
combine,2532,,UNRESOLVED,,,Juwan Simpson,OLB,2007,,,false
combine,2534,,UNRESOLVED,,,Bo Smith,CB,2007,,,false
combine,2535,,UNRESOLVED,,,Bret Smith,WR,2007,,,false
combine,2536,,UNRESOLVED,,,Ryan Smith,CB,2007.0,6.0,,false
combine,2548,,UNRESOLVED,,,Scott Stephenson,C,2007,,,false
combine,2549,,UNRESOLVED,,,Cameron Stephenson,OG,2007.0,5.0,,false
combine,2551,,UNRESOLVED,,,John Stocco,QB,2007,,,false
combine,2555,,UNRESOLVED,,,Palauni Ma Sun,OG,2007,,,false
combine,2556,,UNRESOLVED,,,Jayson Swain,WR,2007,,,false
combine,2557,,UNRESOLVED,,,Josh Swogger,QB,2007,,,false
combine,2558,,UNRESOLVED,,,Herb Taylor,OT,2007,,,false
combine,2559,,UNRESOLVED,,,Ramonce Taylor,RB,2007,,,false
combine,2560,,UNRESOLVED,,,Zac Taylor,QB,2007,,,false
combine,2565,,UNRESOLVED,,,Paul Thompson,WR,2007,,,false
combine,2568,,UNRESOLVED,,,Matt Trannon,WR,2007,,,false
combine,2571,,UNRESOLVED,,,Dane Uperesa,OT,2007,,,false
