field_id,candidate,bucket,rows,predicted_mean,actual_rate,absolute_calibration_error
RB_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,96,0.1604308651,0.1770833333,0.0166524682
RB_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,36,0.2790835954,0.3611111111,0.0820275157
RB_T6_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.3-0.4,12,0.3085211537,0.3333333333,0.0248121797
RB_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,748,0.0247399149,0.0187165775,0.0060233374
RB_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,96,0.1597498035,0.1770833333,0.0173335298
RB_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,42,0.2711250042,0.3809523810,0.1098273767
RB_T6_THIS_YEAR,C2_BETA_CALIBRATION,0.3-0.4,6,0.3072557141,0.1666666667,0.1405890474
RB_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,748,0.0237590698,0.0187165775,0.0050424922
RB_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,96,0.1596482932,0.1770833333,0.0174350401
RB_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,36,0.2757417212,0.3611111111,0.0853693899
RB_T6_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.3-0.4,12,0.3202945237,0.3333333333,0.0130388096
RB_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,144,0.0311815103,0.0347222222,0.0035407119
RB_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,39,0.1582513095,0.1538461538,0.0044051557
RB_T6_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,7,0.2114233854,0.4285714286,0.2171480432
RB_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,144,0.0311815103,0.0347222222,0.0035407119
RB_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,39,0.1582513095,0.1538461538,0.0044051557
RB_T6_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,7,0.2114233854,0.4285714286,0.2171480432
RB_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.0-0.1,144,0.0311815103,0.0347222222,0.0035407119
RB_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.1-0.2,39,0.1582513095,0.1538461538,0.0044051557
RB_T6_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.2-0.3,7,0.2114233854,0.4285714286,0.2171480432
RB_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,144,0.0311815103,0.0347222222,0.0035407119
RB_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,39,0.1582513095,0.1538461538,0.0044051557
RB_T6_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,7,0.2114233854,0.4285714286,0.2171480432
RB_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,106,0.0338255057,0.0471698113,0.0133443057
RB_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,4,0.1079732510,0.0000000000,0.1079732510
RB_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,6,0.2710843373,0.0000000000,0.2710843373
RB_T6_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,6,0.3027029555,0.3333333333,0.0306303779
RB_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.0-0.1,106,0.0338255057,0.0471698113,0.0133443057
RB_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.1-0.2,4,0.1079732510,0.0000000000,0.1079732510
RB_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.2-0.3,6,0.2710843373,0.0000000000,0.2710843373
RB_T6_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.3-0.4,6,0.3027029555,0.3333333333,0.0306303779
RB_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.0-0.1,106,0.0338255057,0.0471698113,0.0133443057
RB_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.1-0.2,4,0.1079732510,0.0000000000,0.1079732510
RB_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.2-0.3,6,0.2710843373,0.0000000000,0.2710843373
RB_T6_T_PLUS_2,C2_BETA_CALIBRATION,0.3-0.4,6,0.3027029555,0.3333333333,0.0306303779
RB_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.0-0.1,106,0.0338255057,0.0471698113,0.0133443057
RB_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.1-0.2,4,0.1079732510,0.0000000000,0.1079732510
RB_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.2-0.3,6,0.2710843373,0.0000000000,0.2710843373
RB_T6_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.3-0.4,6,0.3027029555,0.3333333333,0.0306303779
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,41,0.0924284500,0.1463414634,0.0539130135
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,257,0.1199599783,0.0778210117,0.0421389666
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,6,0.2861056751,0.5000000000,0.2138943249
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,49,0.3354646899,0.3877551020,0.0522904121
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,6,0.4213197970,0.1666666667,0.2546531303
RB_T6_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,41,0.6538399100,0.6341463415,0.0196935685
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,42,0.0911385825,0.1666666667,0.0755280842
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,256,0.1200254214,0.0742187500,0.0458066714
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,6,0.2861056751,0.5000000000,0.2138943249
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,49,0.3381083362,0.3877551020,0.0496467659
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,6,0.4213197970,0.1666666667,0.2546531303
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,3,0.5682791429,1.0000000000,0.4317208571
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,32,0.6533200658,0.5937500000,0.0595700658
RB_T6_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,6,0.7236007812,0.6666666667,0.0569341145
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.0-0.1,2,0.0999389008,1.0000000000,0.9000610992
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.1-0.2,296,0.1183738820,0.0810810811,0.0372928009
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.2-0.3,6,0.2861056751,0.5000000000,0.2138943249
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.3-0.4,49,0.3362791790,0.3877551020,0.0514759230
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.4-0.5,6,0.4213197970,0.1666666667,0.2546531303
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.5-0.6,6,0.5385456323,1.0000000000,0.4614543677
RB_T6_WITHIN_3Y,C2_BETA_CALIBRATION,0.6-0.7,35,0.6519089596,0.5714285714,0.0804803882
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,41,0.0924284500,0.1463414634,0.0539130135
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,257,0.1199599783,0.0778210117,0.0421389666
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,6,0.2861056751,0.5000000000,0.2138943249
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,49,0.3354646899,0.3877551020,0.0522904121
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,6,0.4213197970,0.1666666667,0.2546531303
RB_T6_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,41,0.6538399100,0.6341463415,0.0196935685
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,6,0.2913447625,1.0000000000,0.7086552375
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,27,0.3488406425,0.4074074074,0.0585667649
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,18,0.4130961154,0.1666666667,0.2464294487
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,15,0.5659552751,0.8000000000,0.2340447249
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.6-0.7,6,0.6328820879,1.0000000000,0.3671179121
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,7,0.7876309666,1.0000000000,0.2123690334
RB_T6_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.8-0.9,16,0.8303654437,0.8125000000,0.0178654437
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,6,0.2913447625,1.0000000000,0.7086552375
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,27,0.3488406425,0.4074074074,0.0585667649
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,18,0.4130961154,0.1666666667,0.2464294487
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,15,0.5659552751,0.8000000000,0.2340447249
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,6,0.6328820879,1.0000000000,0.3671179121
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,7,0.7876309666,1.0000000000,0.2123690334
RB_T6_WITHIN_5Y,C1_REGULARIZED_LOGISTIC,0.8-0.9,16,0.8303654437,0.8125000000,0.0178654437
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.2-0.3,6,0.2913447625,1.0000000000,0.7086552375
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.3-0.4,27,0.3488406425,0.4074074074,0.0585667649
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.4-0.5,18,0.4130961154,0.1666666667,0.2464294487
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.5-0.6,15,0.5659552751,0.8000000000,0.2340447249
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.6-0.7,6,0.6328820879,1.0000000000,0.3671179121
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.7-0.8,7,0.7876309666,1.0000000000,0.2123690334
RB_T6_WITHIN_5Y,C2_BETA_CALIBRATION,0.8-0.9,16,0.8303654437,0.8125000000,0.0178654437
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,6,0.2913447625,1.0000000000,0.7086552375
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,27,0.3488406425,0.4074074074,0.0585667649
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,18,0.4130961154,0.1666666667,0.2464294487
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,15,0.5659552751,0.8000000000,0.2340447249
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.6-0.7,6,0.6328820879,1.0000000000,0.3671179121
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,7,0.7876309666,1.0000000000,0.2123690334
RB_T6_WITHIN_5Y,C3_ISOTONIC_MONOTONIC,0.8-0.9,16,0.8303654437,0.8125000000,0.0178654437
TE_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,260,0.0467729328,0.0423076923,0.0044652405
TE_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,85,0.1775943496,0.1058823529,0.0717119967
TE_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,39,0.2112308445,0.3333333333,0.1221024888
TE_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,58,0.3841663167,0.4655172414,0.0813509246
TE_T12_NEXT_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,12,0.4223896027,0.0833333333,0.3390562694
TE_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,260,0.0467729328,0.0423076923,0.0044652405
TE_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,85,0.1775943496,0.1058823529,0.0717119967
TE_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,39,0.2112308445,0.3333333333,0.1221024888
TE_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.3-0.4,58,0.3841663167,0.4655172414,0.0813509246
TE_T12_NEXT_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,12,0.4223896027,0.0833333333,0.3390562694
TE_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.0-0.1,260,0.0467729328,0.0423076923,0.0044652405
TE_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.1-0.2,85,0.1775943496,0.1058823529,0.0717119967
TE_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.2-0.3,39,0.2112308445,0.3333333333,0.1221024888
TE_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.3-0.4,58,0.3841663167,0.4655172414,0.0813509246
TE_T12_NEXT_YEAR,C2_BETA_CALIBRATION,0.4-0.5,12,0.4223896027,0.0833333333,0.3390562694
TE_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,260,0.0467729328,0.0423076923,0.0044652405
TE_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,85,0.1775943496,0.1058823529,0.0717119967
TE_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,39,0.2112308445,0.3333333333,0.1221024888
TE_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.3-0.4,58,0.3841663167,0.4655172414,0.0813509246
TE_T12_NEXT_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,12,0.4223896027,0.0833333333,0.3390562694
TE_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,529,0.0336494682,0.0321361059,0.0015133623
TE_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,48,0.1077219438,0.1458333333,0.0381113895
TE_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,96,0.2572917798,0.2708333333,0.0135415535
TE_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,36,0.4925917935,0.5833333333,0.0907415399
TE_T12_THIS_YEAR,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,60,0.5105019849,0.4166666667,0.0938353183
TE_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.0-0.1,517,0.0329401228,0.0270793037,0.0058608192
TE_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.1-0.2,60,0.1079729429,0.1666666667,0.0586937238
TE_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.2-0.3,96,0.2574092099,0.2708333333,0.0134241234
TE_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.4-0.5,48,0.4894469859,0.5416666667,0.0522196808
TE_T12_THIS_YEAR,C1_REGULARIZED_LOGISTIC,0.5-0.6,48,0.5132884732,0.4166666667,0.0966218065
TE_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.0-0.1,517,0.0334071331,0.0270793037,0.0063278294
TE_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.1-0.2,60,0.1152186731,0.1666666667,0.0514479936
TE_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.2-0.3,96,0.2637571009,0.2708333333,0.0070762324
TE_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.4-0.5,60,0.4751689079,0.5000000000,0.0248310921
TE_T12_THIS_YEAR,C2_BETA_CALIBRATION,0.5-0.6,36,0.5119037791,0.4444444444,0.0674593346
TE_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.0-0.1,517,0.0308988985,0.0270793037,0.0038195949
TE_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.1-0.2,60,0.1157842999,0.1666666667,0.0508823668
TE_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.2-0.3,84,0.2580461600,0.3095238095,0.0514776496
TE_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.4-0.5,54,0.4774159266,0.4259259259,0.0514900007
TE_T12_THIS_YEAR,C3_ISOTONIC_MONOTONIC,0.5-0.6,54,0.5125654824,0.4259259259,0.0866395564
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,159,0.0400719985,0.0440251572,0.0039531588
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,21,0.1710781464,0.0476190476,0.1234590988
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,60,0.2655851738,0.2666666667,0.0010814929
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,1,0.3230582925,1.0000000000,0.6769417075
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,48,0.4720481959,0.4583333333,0.0137148626
TE_T12_TWO_OF_NEXT_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,10,0.5205067444,0.3000000000,0.2205067444
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,159,0.0400719985,0.0440251572,0.0039531588
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,21,0.1710781464,0.0476190476,0.1234590988
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,60,0.2655851738,0.2666666667,0.0010814929
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,1,0.3230582925,1.0000000000,0.6769417075
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,48,0.4720481959,0.4583333333,0.0137148626
TE_T12_TWO_OF_NEXT_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,10,0.5205067444,0.3000000000,0.2205067444
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.0-0.1,159,0.0400719985,0.0440251572,0.0039531588
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.1-0.2,21,0.1710781464,0.0476190476,0.1234590988
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.2-0.3,60,0.2655851738,0.2666666667,0.0010814929
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.3-0.4,1,0.3230582925,1.0000000000,0.6769417075
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.4-0.5,48,0.4720481959,0.4583333333,0.0137148626
TE_T12_TWO_OF_NEXT_3Y,C2_BETA_CALIBRATION,0.5-0.6,10,0.5205067444,0.3000000000,0.2205067444
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,159,0.0400719985,0.0440251572,0.0039531588
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,21,0.1710781464,0.0476190476,0.1234590988
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,60,0.2655851738,0.2666666667,0.0010814929
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,1,0.3230582925,1.0000000000,0.6769417075
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,48,0.4720481959,0.4583333333,0.0137148626
TE_T12_TWO_OF_NEXT_3Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,10,0.5205067444,0.3000000000,0.2205067444
TE_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,122,0.0631424389,0.0491803279,0.0139621111
TE_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,57,0.1669518581,0.1403508772,0.0266009809
TE_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,7,0.2049316204,0.2857142857,0.0807826653
TE_T12_T_PLUS_2,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,45,0.3229789842,0.4222222222,0.0992432380
TE_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.0-0.1,122,0.0631424389,0.0491803279,0.0139621111
TE_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.1-0.2,57,0.1669518581,0.1403508772,0.0266009809
TE_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.2-0.3,7,0.2049316204,0.2857142857,0.0807826653
TE_T12_T_PLUS_2,C1_REGULARIZED_LOGISTIC,0.3-0.4,45,0.3229789842,0.4222222222,0.0992432380
TE_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.0-0.1,122,0.0631424389,0.0491803279,0.0139621111
TE_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.1-0.2,57,0.1669518581,0.1403508772,0.0266009809
TE_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.2-0.3,7,0.2049316204,0.2857142857,0.0807826653
TE_T12_T_PLUS_2,C2_BETA_CALIBRATION,0.3-0.4,45,0.3229789842,0.4222222222,0.0992432380
TE_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.0-0.1,122,0.0631424389,0.0491803279,0.0139621111
TE_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.1-0.2,57,0.1669518581,0.1403508772,0.0266009809
TE_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.2-0.3,7,0.2049316204,0.2857142857,0.0807826653
TE_T12_T_PLUS_2,C3_ISOTONIC_MONOTONIC,0.3-0.4,45,0.3229789842,0.4222222222,0.0992432380
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.0-0.1,16,0.0992958465,0.1250000000,0.0257041535
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.1-0.2,105,0.1472379986,0.1047619048,0.0424760938
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,70,0.2268577189,0.1428571429,0.0840005760
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.3-0.4,23,0.3785487830,0.4782608696,0.0997120866
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,27,0.4135745105,0.3333333333,0.0802411771
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.5-0.6,62,0.5292499549,0.5483870968,0.0191371419
TE_T12_WITHIN_3Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.7-0.8,78,0.7468202292,0.7692307692,0.0224105401
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.0-0.1,16,0.0992958465,0.1250000000,0.0257041535
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.1-0.2,85,0.1445950063,0.0941176471,0.0504773593
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.2-0.3,90,0.2276341212,0.1444444444,0.0831896768
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.3-0.4,13,0.3710185360,0.6923076923,0.3212891563
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.4-0.5,47,0.4259602335,0.4468085106,0.0208482772
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.5-0.6,52,0.5324597761,0.4615384615,0.0709213145
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.6-0.7,7,0.6763920567,1.0000000000,0.3236079433
TE_T12_WITHIN_3Y,C1_REGULARIZED_LOGISTIC,0.7-0.8,71,0.7414945009,0.7464788732,0.0049843723
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.0-0.1,16,0.0992958465,0.1250000000,0.0257041535
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.1-0.2,85,0.1476826866,0.0941176471,0.0535650395
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.2-0.3,90,0.2321572792,0.1444444444,0.0877128348
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.3-0.4,13,0.3763099142,0.6923076923,0.3159977781
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.4-0.5,47,0.4268084150,0.4468085106,0.0200000957
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.5-0.6,52,0.5307507120,0.4615384615,0.0692122504
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.6-0.7,24,0.6601561313,1.0000000000,0.3398438687
TE_T12_WITHIN_3Y,C2_BETA_CALIBRATION,0.7-0.8,54,0.7541419987,0.6666666667,0.0874753321
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.0-0.1,16,0.0992958465,0.1250000000,0.0257041535
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.1-0.2,105,0.1472379986,0.1047619048,0.0424760938
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.2-0.3,70,0.2268577189,0.1428571429,0.0840005760
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.3-0.4,23,0.3785487830,0.4782608696,0.0997120866
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.4-0.5,27,0.4135745105,0.3333333333,0.0802411771
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.5-0.6,62,0.5292499549,0.5483870968,0.0191371419
TE_T12_WITHIN_3Y,C3_ISOTONIC_MONOTONIC,0.7-0.8,78,0.7468202292,0.7692307692,0.0224105401
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.2-0.3,1,0.2804749895,1.0000000000,0.7195250105
TE_T12_WITHIN_5Y,C0_CURRENT_PROFILE_BUCKET_BASELINE,0.4-0.5,31,0.4614678992,0.2903225806,0.1711453185
